date,country,sector,mtco2_per_day
2024-10-20,Japan,Industry,0.699831
2024-10-20,Japan,International Aviation,0.0762812
2024-10-20,Japan,Power,0.677678
2024-10-20,Japan,Residential,0.297675
2024-10-21,Japan,Domestic Aviation,0.0288359
2024-10-21,Japan,Ground Transport,0.456367
2024-10-21,Japan,Industry,0.860269
2024-10-21,Japan,International Aviation,0.0721292
2024-10-21,Japan,Power,0.833038
2024-10-21,Japan,Residential,0.143525
2024-10-22,Japan,Domestic Aviation,0.02855
2024-10-22,Japan,Ground Transport,0.45594
2024-10-22,Japan,Industry,0.954563
2024-10-22,Japan,International Aviation,0.075166
2024-10-22,Japan,Power,0.924347
2024-10-22,Japan,Residential,0.0267508
2024-10-23,Japan,Domestic Aviation,0.0299214
2024-10-23,Japan,Ground Transport,0.454852
2024-10-23,Japan,Industry,0.954097
2024-10-23,Japan,International Aviation,0.0770743
2024-10-23,Japan,Power,0.923896
2024-10-23,Japan,Residential,0.0179336
2024-10-24,Japan,Domestic Aviation,0.0290016
2024-10-24,Japan,Ground Transport,0.457688
2024-10-24,Japan,Industry,0.931632
2024-10-24,Japan,International Aviation,0.0769531
2024-10-24,Japan,Power,0.902142
2024-10-24,Japan,Residential,0.0479405
2024-10-25,Japan,Domestic Aviation,0.0303841
2024-10-25,Japan,Ground Transport,0.45733
2024-10-25,Japan,Industry,0.865541
2024-10-25,Japan,International Aviation,0.0755182
2024-10-25,Japan,Power,0.838142
2024-10-25,Japan,Residential,0.0785069
2024-10-26,Japan,Domestic Aviation,0.0296812
2024-10-26,Japan,Ground Transport,0.449539
2024-10-26,Japan,Industry,0.765512
2024-10-26,Japan,International Aviation,0.0783661
2024-10-26,Japan,Power,0.74128
2024-10-26,Japan,Residential,0.08707
2024-10-27,Japan,Domestic Aviation,0.028906
2024-10-27,Japan,Ground Transport,0.449391
2024-10-27,Japan,Industry,0.788702
2024-10-27,Japan,International Aviation,0.0752044
2024-10-27,Japan,Power,0.763736
2024-10-27,Japan,Residential,0.0476312
2024-10-28,Japan,Domestic Aviation,0.0292749
2024-10-28,Japan,Ground Transport,0.456009
2024-10-28,Japan,Industry,0.915605
2024-10-28,Japan,International Aviation,0.0712772
2024-10-28,Japan,Power,0.886622
2024-10-28,Japan,Residential,0.128625
2024-10-29,Japan,Domestic Aviation,0.0289638
2024-10-29,Japan,Ground Transport,0.458192
2024-10-29,Japan,Industry,0.94868
2024-10-29,Japan,International Aviation,0.0747837
2024-10-29,Japan,Power,0.91865
2024-10-29,Japan,Residential,0.227625
2024-10-30,Japan,Domestic Aviation,0.0290597
2024-10-30,Japan,Ground Transport,0.455799
2024-10-30,Japan,Industry,0.837435
2024-10-30,Japan,International Aviation,0.0765868
2024-10-30,Japan,Power,0.810927
2024-10-30,Japan,Residential,0.201702
2024-10-31,Japan,Domestic Aviation,0.0280719
2024-10-31,Japan,Ground Transport,0.45578
2024-10-31,Japan,Industry,0.864722
2024-10-31,Japan,International Aviation,0.0748049
2024-10-31,Japan,Power,0.83735
2024-10-31,Japan,Residential,0.205331
2024-11-01,Japan,Domestic Aviation,0.029342
2024-11-01,Japan,Ground Transport,0.478978
2024-11-01,Japan,Industry,0.876109
2024-11-01,Japan,International Aviation,0.0768763
2024-11-01,Japan,Power,0.8605
2024-11-01,Japan,Residential,0.0908177
2024-11-02,Japan,Domestic Aviation,0.0292254
2024-11-02,Japan,Ground Transport,0.470581
2024-11-02,Japan,Industry,0.733755
2024-11-02,Japan,International Aviation,0.0773263
2024-11-02,Japan,Power,0.720682
2024-11-02,Japan,Residential,0.134273
2024-11-03,Japan,Domestic Aviation,0.0294753
2024-11-03,Japan,Ground Transport,0.467161
2024-11-03,Japan,Industry,0.613407
2024-11-03,Japan,International Aviation,0.078606
2024-11-03,Japan,Power,0.602478
2024-11-03,Japan,Residential,0.259109
2024-11-04,Japan,Domestic Aviation,0.0295289
2024-11-04,Japan,Ground Transport,0.469013
2024-11-04,Japan,Industry,0.721018
2024-11-04,Japan,International Aviation,0.0710656
2024-11-04,Japan,Power,0.708172
2024-11-04,Japan,Residential,0.153492
2024-11-05,Japan,Domestic Aviation,0.0293078
2024-11-05,Japan,Ground Transport,0.476071
2024-11-05,Japan,Industry,0.848264
2024-11-05,Japan,International Aviation,0.0743446
2024-11-05,Japan,Power,0.833152
2024-11-05,Japan,Residential,0.234235
2024-11-06,Japan,Domestic Aviation,0.029081
2024-11-06,Japan,Ground Transport,0.475757
2024-11-06,Japan,Industry,0.857245
2024-11-06,Japan,International Aviation,0.075533
2024-11-06,Japan,Power,0.841973
2024-11-06,Japan,Residential,0.390563
2024-11-07,Japan,Domestic Aviation,0.0292981
2024-11-07,Japan,Ground Transport,0.476769
2024-11-07,Japan,Industry,0.869092
2024-11-07,Japan,International Aviation,0.0766578
2024-11-07,Japan,Power,0.853608
2024-11-07,Japan,Residential,0.524118
2024-11-08,Japan,Domestic Aviation,0.0296757
2024-11-08,Japan,Ground Transport,0.477071
2024-11-08,Japan,Industry,0.843907
2024-11-08,Japan,International Aviation,0.0787907
2024-11-08,Japan,Power,0.828872
2024-11-08,Japan,Residential,0.540607
2024-11-09,Japan,Domestic Aviation,0.029537
2024-11-09,Japan,Ground Transport,0.468177
2024-11-09,Japan,Industry,0.733449
2024-11-09,Japan,International Aviation,0.0741339
2024-11-09,Japan,Power,0.720382
2024-11-09,Japan,Residential,0.422229
2024-11-10,Japan,Domestic Aviation,0.0295882
2024-11-10,Japan,Ground Transport,0.465558
2024-11-10,Japan,Industry,0.769917
2024-11-10,Japan,International Aviation,0.0776621
2024-11-10,Japan,Power,0.7562
2024-11-10,Japan,Residential,0.219181
2024-11-11,Japan,Domestic Aviation,0.0293295
2024-11-11,Japan,Ground Transport,0.475073
2024-11-11,Japan,Industry,0.864665
2024-11-11,Japan,International Aviation,0.070848
2024-11-11,Japan,Power,0.849261
2024-11-11,Japan,Residential,0.244403
2024-11-12,Japan,Domestic Aviation,0.0287142
2024-11-12,Japan,Ground Transport,0.474954
2024-11-12,Japan,Industry,0.865444
2024-11-12,Japan,International Aviation,0.075099
2024-11-12,Japan,Power,0.850026
2024-11-12,Japan,Residential,0.2295
2024-11-13,Japan,Domestic Aviation,0.0289031
2024-11-13,Japan,Ground Transport,0.474968
2024-11-13,Japan,Industry,0.874645
2024-11-13,Japan,International Aviation,0.0766139
2024-11-13,Japan,Power,0.859063
2024-11-13,Japan,Residential,0.304923
2024-11-14,Japan,Domestic Aviation,0.0287023
2024-11-14,Japan,Ground Transport,0.477101
2024-11-14,Japan,Industry,0.927267
2024-11-14,Japan,International Aviation,0.0768303
2024-11-14,Japan,Power,0.910747
2024-11-14,Japan,Residential,0.226139
2024-11-15,Japan,Domestic Aviation,0.028767
2024-11-15,Japan,Ground Transport,0.477219
2024-11-15,Japan,Industry,0.949949
2024-11-15,Japan,International Aviation,0.0790731
2024-11-15,Japan,Power,0.933024
2024-11-15,Japan,Residential,0.219704
2024-11-16,Japan,Domestic Aviation,0.0287805
2024-11-16,Japan,Ground Transport,0.469876
2024-11-16,Japan,Industry,0.793972
2024-11-16,Japan,International Aviation,0.0786842
2024-11-16,Japan,Power,0.779827
2024-11-16,Japan,Residential,0.154029
2024-11-17,Japan,Domestic Aviation,0.0285407
2024-11-17,Japan,Ground Transport,0.465418
2024-11-17,Japan,Industry,0.749754
2024-11-17,Japan,International Aviation,0.0770428
2024-11-17,Japan,Power,0.736396
2024-11-17,Japan,Residential,0.137022
2024-11-18,Japan,Domestic Aviation,0.0287928
2024-11-18,Japan,Ground Transport,0.477635
2024-11-18,Japan,Industry,0.932308
2024-11-18,Japan,International Aviation,0.0726296
2024-11-18,Japan,Power,0.915698
2024-11-18,Japan,Residential,0.587604
2024-11-19,Japan,Domestic Aviation,0.0285184
2024-11-19,Japan,Ground Transport,0.477005
2024-11-19,Japan,Industry,1.02619
2024-11-19,Japan,International Aviation,0.0770047
2024-11-19,Japan,Power,1.0079
2024-11-19,Japan,Residential,0.703062
2024-11-20,Japan,Domestic Aviation,0.0282356
2024-11-20,Japan,Ground Transport,0.477097
2024-11-20,Japan,Industry,1.05085
2024-11-20,Japan,International Aviation,0.0758611
2024-11-20,Japan,Power,1.03213
2024-11-20,Japan,Residential,0.600612
2024-11-21,Japan,Domestic Aviation,0.0283129
2024-11-21,Japan,Ground Transport,0.477884
2024-11-21,Japan,Industry,1.00104
2024-11-21,Japan,International Aviation,0.0776457
2024-11-21,Japan,Power,0.983208
2024-11-21,Japan,Residential,0.532448
2024-11-22,Japan,Domestic Aviation,0.0291388
2024-11-22,Japan,Ground Transport,0.478258
2024-11-22,Japan,Industry,0.934654
2024-11-22,Japan,International Aviation,0.0773292
2024-11-22,Japan,Power,0.918003
2024-11-22,Japan,Residential,0.491924
2024-11-23,Japan,Domestic Aviation,0.028793
2024-11-23,Japan,Ground Transport,0.469935
2024-11-23,Japan,Industry,0.812218
2024-11-23,Japan,International Aviation,0.0766457
2024-11-23,Japan,Power,0.797748
2024-11-23,Japan,Residential,0.65231
2024-11-24,Japan,Domestic Aviation,0.0285619
2024-11-24,Japan,Ground Transport,0.46871
2024-11-24,Japan,Industry,0.850094
2024-11-24,Japan,International Aviation,0.0782611
2024-11-24,Japan,Power,0.834949
2024-11-24,Japan,Residential,0.681137
2024-11-25,Japan,Domestic Aviation,0.0288951
2024-11-25,Japan,Ground Transport,0.477945
2024-11-25,Japan,Industry,1.01486
2024-11-25,Japan,International Aviation,0.0709824
2024-11-25,Japan,Power,0.996782
2024-11-25,Japan,Residential,0.644855
2024-11-26,Japan,Domestic Aviation,0.0284381
2024-11-26,Japan,Ground Transport,0.478729
2024-11-26,Japan,Industry,1.05103
2024-11-26,Japan,International Aviation,0.076261
2024-11-26,Japan,Power,1.0323
2024-11-26,Japan,Residential,0.405485
2024-11-27,Japan,Domestic Aviation,0.0277339
2024-11-27,Japan,Ground Transport,0.476941
2024-11-27,Japan,Industry,0.989201
2024-11-27,Japan,International Aviation,0.0748055
2024-11-27,Japan,Power,0.971578
2024-11-27,Japan,Residential,0.458095
2024-11-28,Japan,Domestic Aviation,0.0280184
2024-11-28,Japan,Ground Transport,0.477871
2024-11-28,Japan,Industry,1.02342
2024-11-28,Japan,International Aviation,0.0742444
2024-11-28,Japan,Power,1.00518
2024-11-28,Japan,Residential,0.639939
2024-11-29,Japan,Domestic Aviation,0.0285328
2024-11-29,Japan,Ground Transport,0.477878
2024-11-29,Japan,Industry,0.989923
2024-11-29,Japan,International Aviation,0.0781435
2024-11-29,Japan,Power,0.972287
2024-11-29,Japan,Residential,0.706337
2024-11-30,Japan,Domestic Aviation,0.0287242
2024-11-30,Japan,Ground Transport,0.471547
2024-11-30,Japan,Industry,0.838622
2024-11-30,Japan,International Aviation,0.0772062
2024-11-30,Japan,Power,0.823681
2024-11-30,Japan,Residential,0.674968
2024-12-01,Japan,Domestic Aviation,0.0286439
2024-12-01,Japan,Ground Transport,0.475053
2024-12-01,Japan,Industry,0.671644
2024-12-01,Japan,International Aviation,0.0783379
2024-12-01,Japan,Power,0.843317
2024-12-01,Japan,Residential,0.615321
2024-12-02,Japan,Domestic Aviation,0.0286651
2024-12-02,Japan,Ground Transport,0.484005
2024-12-02,Japan,Industry,0.776287
2024-12-02,Japan,International Aviation,0.0728419
2024-12-02,Japan,Power,0.974707
2024-12-02,Japan,Residential,0.563179
2024-12-03,Japan,Domestic Aviation,0.0283382
2024-12-03,Japan,Ground Transport,0.486495
2024-12-03,Japan,Industry,0.785502
2024-12-03,Japan,International Aviation,0.0763211
2024-12-03,Japan,Power,0.986277
2024-12-03,Japan,Residential,0.521172
2024-12-04,Japan,Domestic Aviation,0.0278762
2024-12-04,Japan,Ground Transport,0.486963
2024-12-04,Japan,Industry,0.821486
2024-12-04,Japan,International Aviation,0.0753188
2024-12-04,Japan,Power,1.03146
2024-12-04,Japan,Residential,0.621178
2024-12-05,Japan,Domestic Aviation,0.0275739
2024-12-05,Japan,Ground Transport,0.487592
2024-12-05,Japan,Industry,0.843232
2024-12-05,Japan,International Aviation,0.0776363
2024-12-05,Japan,Power,1.05876
2024-12-05,Japan,Residential,0.70072
2024-12-06,Japan,Domestic Aviation,0.0284705
2024-12-06,Japan,Ground Transport,0.487831
2024-12-06,Japan,Industry,0.818241
2024-12-06,Japan,International Aviation,0.0780199
2024-12-06,Japan,Power,1.02738
2024-12-06,Japan,Residential,0.706916
2024-12-07,Japan,Domestic Aviation,0.028287
2024-12-07,Japan,Ground Transport,0.483682
2024-12-07,Japan,Industry,0.722719
2024-12-07,Japan,International Aviation,0.0766171
2024-12-07,Japan,Power,0.907446
2024-12-07,Japan,Residential,0.796768
2024-12-08,Japan,Domestic Aviation,0.0284074
2024-12-08,Japan,Ground Transport,0.483006
2024-12-08,Japan,Industry,0.758833
2024-12-08,Japan,International Aviation,0.0777106
2024-12-08,Japan,Power,0.952792
2024-12-08,Japan,Residential,0.881377
2024-12-09,Japan,Domestic Aviation,0.028386
2024-12-09,Japan,Ground Transport,0.488016
2024-12-09,Japan,Industry,0.893624
2024-12-09,Japan,International Aviation,0.0727728
2024-12-09,Japan,Power,1.12204
2024-12-09,Japan,Residential,0.844203
2024-12-10,Japan,Domestic Aviation,0.0284785
2024-12-10,Japan,Ground Transport,0.488129
2024-12-10,Japan,Industry,0.890235
2024-12-10,Japan,International Aviation,0.0764315
2024-12-10,Japan,Power,1.11778
2024-12-10,Japan,Residential,0.794254
2024-12-11,Japan,Domestic Aviation,0.0278283
2024-12-11,Japan,Ground Transport,0.488129
2024-12-11,Japan,Industry,0.91502
2024-12-11,Japan,International Aviation,0.0779803
2024-12-11,Japan,Power,1.1489
2024-12-11,Japan,Residential,0.803963
2024-12-12,Japan,Domestic Aviation,0.0285289
2024-12-12,Japan,Ground Transport,0.489195
2024-12-12,Japan,Industry,0.943488
2024-12-12,Japan,International Aviation,0.0744299
2024-12-12,Japan,Power,1.18464
2024-12-12,Japan,Residential,0.916254
2024-12-13,Japan,Domestic Aviation,0.0293415
2024-12-13,Japan,Ground Transport,0.489234
2024-12-13,Japan,Industry,0.948952
2024-12-13,Japan,International Aviation,0.0783736
2024-12-13,Japan,Power,1.1915
2024-12-13,Japan,Residential,0.859525
2024-12-14,Japan,Domestic Aviation,0.0291409
2024-12-14,Japan,Ground Transport,0.484786
2024-12-14,Japan,Industry,0.824209
2024-12-14,Japan,International Aviation,0.0775739
2024-12-14,Japan,Power,1.03488
2024-12-14,Japan,Residential,0.95554
2024-12-15,Japan,Domestic Aviation,0.0289693
2024-12-15,Japan,Ground Transport,0.48358
2024-12-15,Japan,Industry,0.825969
2024-12-15,Japan,International Aviation,0.0789903
2024-12-15,Japan,Power,1.03709
2024-12-15,Japan,Residential,0.864053
2024-12-16,Japan,Domestic Aviation,0.0292929
2024-12-16,Japan,Ground Transport,0.488884
2024-12-16,Japan,Industry,0.971469
2024-12-16,Japan,International Aviation,0.0720854
2024-12-16,Japan,Power,1.21978
2024-12-16,Japan,Residential,0.877791
2024-12-17,Japan,Domestic Aviation,0.0288749
2024-12-17,Japan,Ground Transport,0.489112
2024-12-17,Japan,Industry,0.979094
2024-12-17,Japan,International Aviation,0.0760884
2024-12-17,Japan,Power,1.22935
2024-12-17,Japan,Residential,0.863695
2024-12-18,Japan,Domestic Aviation,0.0284908
2024-12-18,Japan,Ground Transport,0.489525
2024-12-18,Japan,Industry,1.00668
2024-12-18,Japan,International Aviation,0.0762352
2024-12-18,Japan,Power,1.26399
2024-12-18,Japan,Residential,0.900887
2024-12-19,Japan,Domestic Aviation,0.0293126
2024-12-19,Japan,Ground Transport,0.490029
2024-12-19,Japan,Industry,1.02199
2024-12-19,Japan,International Aviation,0.0785801
2024-12-19,Japan,Power,1.28321
2024-12-19,Japan,Residential,0.993489
2024-12-20,Japan,Domestic Aviation,0.0295783
2024-12-20,Japan,Ground Transport,0.489249
2024-12-20,Japan,Industry,0.973273
2024-12-20,Japan,International Aviation,0.0793131
2024-12-20,Japan,Power,1.22204
2024-12-20,Japan,Residential,0.896975
2024-12-21,Japan,Domestic Aviation,0.0293166
2024-12-21,Japan,Ground Transport,0.484113
2024-12-21,Japan,Industry,0.834485
2024-12-21,Japan,International Aviation,0.0763314
2024-12-21,Japan,Power,1.04778
2024-12-21,Japan,Residential,0.770309
2024-12-22,Japan,Domestic Aviation,0.0291463
2024-12-22,Japan,Ground Transport,0.481283
2024-12-22,Japan,Industry,0.879682
2024-12-22,Japan,International Aviation,0.0810503
2024-12-22,Japan,Power,1.10453
2024-12-22,Japan,Residential,0.993753
2024-12-23,Japan,Domestic Aviation,0.0294808
2024-12-23,Japan,Ground Transport,0.490163
2024-12-23,Japan,Industry,0.995873
2024-12-23,Japan,International Aviation,0.075029
2024-12-23,Japan,Power,1.25042
2024-12-23,Japan,Residential,0.949111
2024-12-24,Japan,Domestic Aviation,0.0289618
2024-12-24,Japan,Ground Transport,0.491713
2024-12-24,Japan,Industry,0.978164
2024-12-24,Japan,International Aviation,0.075738
2024-12-24,Japan,Power,1.22818
2024-12-24,Japan,Residential,0.933087
2024-12-25,Japan,Domestic Aviation,0.0299024
2024-12-25,Japan,Ground Transport,0.491545
2024-12-25,Japan,Industry,0.925465
2024-12-25,Japan,International Aviation,0.0772115
2024-12-25,Japan,Power,1.16201
2024-12-25,Japan,Residential,0.818671
2024-12-26,Japan,Domestic Aviation,0.030397
2024-12-26,Japan,Ground Transport,0.490559
2024-12-26,Japan,Industry,0.868121
2024-12-26,Japan,International Aviation,0.0770894
2024-12-26,Japan,Power,1.09001
2024-12-26,Japan,Residential,0.748597
2024-12-27,Japan,Domestic Aviation,0.030696
2024-12-27,Japan,Ground Transport,0.483992
2024-12-27,Japan,Industry,0.815729
2024-12-27,Japan,International Aviation,0.0801216
2024-12-27,Japan,Power,1.02423
2024-12-27,Japan,Residential,0.938079
2024-12-28,Japan,Domestic Aviation,0.0308067
2024-12-28,Japan,Ground Transport,0.473907
2024-12-28,Japan,Industry,0.769146
2024-12-28,Japan,International Aviation,0.0775035
2024-12-28,Japan,Power,0.96574
2024-12-28,Japan,Residential,1.01018
2024-12-29,Japan,Domestic Aviation,0.0306887
2024-12-29,Japan,Ground Transport,0.467074
2024-12-29,Japan,Industry,0.746306
2024-12-29,Japan,International Aviation,0.0797
2024-12-29,Japan,Power,0.937062
2024-12-29,Japan,Residential,0.971323
2024-12-30,Japan,Domestic Aviation,0.0305526
2024-12-30,Japan,Ground Transport,0.468165
2024-12-30,Japan,Industry,0.71259
2024-12-30,Japan,International Aviation,0.0741501
2024-12-30,Japan,Power,0.894729
2024-12-30,Japan,Residential,0.877934
2024-12-31,Japan,Domestic Aviation,0.0300879
2024-12-31,Japan,Ground Transport,0.454668
2024-12-31,Japan,Industry,0.667528
2024-12-31,Japan,International Aviation,0.0726835
2024-12-31,Japan,Power,0.838148
2024-12-31,Japan,Residential,0.834411
2025-01-01,Japan,Domestic Aviation,0.0300786
2025-01-01,Japan,Ground Transport,0.344627
2025-01-01,Japan,Industry,0.526764
2025-01-01,Japan,International Aviation,0.0718764
2025-01-01,Japan,Power,0.773523
2025-01-01,Japan,Residential,0.917839
2025-01-02,Japan,Domestic Aviation,0.0304915
2025-01-02,Japan,Ground Transport,0.411582
2025-01-02,Japan,Industry,0.548562
2025-01-02,Japan,International Aviation,0.0736324
2025-01-02,Japan,Power,0.805533
2025-01-02,Japan,Residential,0.845421
2025-01-03,Japan,Domestic Aviation,0.0306411
2025-01-03,Japan,Ground Transport,0.401904
2025-01-03,Japan,Industry,0.614036
2025-01-03,Japan,International Aviation,0.0760129
2025-01-03,Japan,Power,0.901677
2025-01-03,Japan,Residential,0.980836
2025-01-04,Japan,Domestic Aviation,0.0307138
2025-01-04,Japan,Ground Transport,0.405075
2025-01-04,Japan,Industry,0.649562
2025-01-04,Japan,International Aviation,0.0761477
2025-01-04,Japan,Power,0.953845
2025-01-04,Japan,Residential,1.03609
2025-01-05,Japan,Domestic Aviation,0.0306557
2025-01-05,Japan,Ground Transport,0.42309
2025-01-05,Japan,Industry,0.701721
2025-01-05,Japan,International Aviation,0.0774706
2025-01-05,Japan,Power,1.03044
2025-01-05,Japan,Residential,0.945227
2025-01-06,Japan,Domestic Aviation,0.0304982
2025-01-06,Japan,Ground Transport,0.412987
2025-01-06,Japan,Industry,0.869651
2025-01-06,Japan,International Aviation,0.0710086
2025-01-06,Japan,Power,1.27703
2025-01-06,Japan,Residential,0.831213
2025-01-07,Japan,Domestic Aviation,0.0291346
2025-01-07,Japan,Ground Transport,0.399267
2025-01-07,Japan,Industry,0.83704
2025-01-07,Japan,International Aviation,0.0772567
2025-01-07,Japan,Power,1.22915
2025-01-07,Japan,Residential,0.881502
2025-01-08,Japan,Domestic Aviation,0.0284909
2025-01-08,Japan,Ground Transport,0.416298
2025-01-08,Japan,Industry,0.867956
2025-01-08,Japan,International Aviation,0.0752472
2025-01-08,Japan,Power,1.27454
2025-01-08,Japan,Residential,0.970374
2025-01-09,Japan,Domestic Aviation,0.0283084
2025-01-09,Japan,Ground Transport,0.43947
2025-01-09,Japan,Industry,0.923183
2025-01-09,Japan,International Aviation,0.0764827
2025-01-09,Japan,Power,1.35564
2025-01-09,Japan,Residential,1.05965
2025-01-10,Japan,Domestic Aviation,0.0296372
2025-01-10,Japan,Ground Transport,0.439069
2025-01-10,Japan,Industry,0.909105
2025-01-10,Japan,International Aviation,0.0777097
2025-01-10,Japan,Power,1.33497
2025-01-10,Japan,Residential,1.07718
2025-01-11,Japan,Domestic Aviation,0.0291218
2025-01-11,Japan,Ground Transport,0.440233
2025-01-11,Japan,Industry,0.771688
2025-01-11,Japan,International Aviation,0.0756744
2025-01-11,Japan,Power,1.13318
2025-01-11,Japan,Residential,1.00445
2025-01-12,Japan,Domestic Aviation,0.0287002
2025-01-12,Japan,Ground Transport,0.437888
2025-01-12,Japan,Industry,0.764512
2025-01-12,Japan,International Aviation,0.0783274
2025-01-12,Japan,Power,1.12264
2025-01-12,Japan,Residential,0.984364
2025-01-13,Japan,Domestic Aviation,0.0290045
2025-01-13,Japan,Ground Transport,0.422908
2025-01-13,Japan,Industry,0.785998
2025-01-13,Japan,International Aviation,0.0723299
2025-01-13,Japan,Power,1.15419
2025-01-13,Japan,Residential,0.940929
2025-01-14,Japan,Domestic Aviation,0.0286149
2025-01-14,Japan,Ground Transport,0.42074
2025-01-14,Japan,Industry,0.829444
2025-01-14,Japan,International Aviation,0.0745515
2025-01-14,Japan,Power,1.21799
2025-01-14,Japan,Residential,0.85577
2025-01-15,Japan,Domestic Aviation,0.0289697
2025-01-15,Japan,Ground Transport,0.442923
2025-01-15,Japan,Industry,0.891645
2025-01-15,Japan,International Aviation,0.0760922
2025-01-15,Japan,Power,1.30933
2025-01-15,Japan,Residential,0.97423
2025-01-16,Japan,Domestic Aviation,0.028629
2025-01-16,Japan,Ground Transport,0.446404
2025-01-16,Japan,Industry,0.899811
2025-01-16,Japan,International Aviation,0.0766784
2025-01-16,Japan,Power,1.32132
2025-01-16,Japan,Residential,1.00846
2025-01-17,Japan,Domestic Aviation,0.0295482
2025-01-17,Japan,Ground Transport,0.446159
2025-01-17,Japan,Industry,0.86499
2025-01-17,Japan,International Aviation,0.0778813
2025-01-17,Japan,Power,1.27019
2025-01-17,Japan,Residential,1.02379
2025-01-18,Japan,Domestic Aviation,0.0291312
2025-01-18,Japan,Ground Transport,0.449097
2025-01-18,Japan,Industry,0.7355
2025-01-18,Japan,International Aviation,0.0777674
2025-01-18,Japan,Power,1.08004
2025-01-18,Japan,Residential,0.999492
2025-01-19,Japan,Domestic Aviation,0.0287075
2025-01-19,Japan,Ground Transport,0.446246
2025-01-19,Japan,Industry,0.709911
2025-01-19,Japan,International Aviation,0.078701
2025-01-19,Japan,Power,1.04246
2025-01-19,Japan,Residential,0.796513
2025-01-20,Japan,Domestic Aviation,0.029099
2025-01-20,Japan,Ground Transport,0.439206
2025-01-20,Japan,Industry,0.783851
2025-01-20,Japan,International Aviation,0.0725437
2025-01-20,Japan,Power,1.15104
2025-01-20,Japan,Residential,0.725689
2025-01-21,Japan,Domestic Aviation,0.0291208
2025-01-21,Japan,Ground Transport,0.433208
2025-01-21,Japan,Industry,0.790488
2025-01-21,Japan,International Aviation,0.0742992
2025-01-21,Japan,Power,1.16079
2025-01-21,Japan,Residential,0.840451
2025-01-22,Japan,Domestic Aviation,0.0290134
2025-01-22,Japan,Ground Transport,0.446478
2025-01-22,Japan,Industry,0.787613
2025-01-22,Japan,International Aviation,0.0777994
2025-01-22,Japan,Power,1.15656
2025-01-22,Japan,Residential,0.840408
2025-01-23,Japan,Domestic Aviation,0.0290078
2025-01-23,Japan,Ground Transport,0.44648
2025-01-23,Japan,Industry,0.775763
2025-01-23,Japan,International Aviation,0.075886
2025-01-23,Japan,Power,1.13916
2025-01-23,Japan,Residential,0.800903
2025-01-24,Japan,Domestic Aviation,0.0292313
2025-01-24,Japan,Ground Transport,0.445353
2025-01-24,Japan,Industry,0.730988
2025-01-24,Japan,International Aviation,0.0805714
2025-01-24,Japan,Power,1.07341
2025-01-24,Japan,Residential,0.748413
2025-01-25,Japan,Domestic Aviation,0.0290387
2025-01-25,Japan,Ground Transport,0.447535
2025-01-25,Japan,Industry,0.665649
2025-01-25,Japan,International Aviation,0.0757854
2025-01-25,Japan,Power,0.977467
2025-01-25,Japan,Residential,0.900116
2025-01-26,Japan,Domestic Aviation,0.0286049
2025-01-26,Japan,Ground Transport,0.446964
2025-01-26,Japan,Industry,0.690396
2025-01-26,Japan,International Aviation,0.0808279
2025-01-26,Japan,Power,1.01381
2025-01-26,Japan,Residential,0.91252
2025-01-27,Japan,Domestic Aviation,0.0290465
2025-01-27,Japan,Ground Transport,0.440328
2025-01-27,Japan,Industry,0.84795
2025-01-27,Japan,International Aviation,0.0736596
2025-01-27,Japan,Power,1.24517
2025-01-27,Japan,Residential,0.870369
2025-01-28,Japan,Domestic Aviation,0.0287226
2025-01-28,Japan,Ground Transport,0.438018
2025-01-28,Japan,Industry,0.819251
2025-01-28,Japan,International Aviation,0.0739602
2025-01-28,Japan,Power,1.20302
2025-01-28,Japan,Residential,0.879365
2025-01-29,Japan,Domestic Aviation,0.0288054
2025-01-29,Japan,Ground Transport,0.446564
2025-01-29,Japan,Industry,0.837375
2025-01-29,Japan,International Aviation,0.0742376
2025-01-29,Japan,Power,1.22964
2025-01-29,Japan,Residential,0.962022
2025-01-30,Japan,Domestic Aviation,0.0289006
2025-01-30,Japan,Ground Transport,0.446076
2025-01-30,Japan,Industry,0.847073
2025-01-30,Japan,International Aviation,0.0740482
2025-01-30,Japan,Power,1.24388
2025-01-30,Japan,Residential,0.970632
2025-01-31,Japan,Domestic Aviation,0.029069
2025-01-31,Japan,Ground Transport,0.446295
2025-01-31,Japan,Industry,0.804829
2025-01-31,Japan,International Aviation,0.076101
2025-01-31,Japan,Power,1.18185
2025-01-31,Japan,Residential,0.92736
2025-02-01,Japan,Domestic Aviation,0.0282875
2025-02-01,Japan,Ground Transport,0.478041
2025-02-01,Japan,Industry,0.809737
2025-02-01,Japan,International Aviation,0.0733593
2025-02-01,Japan,Power,1.06156
2025-02-01,Japan,Residential,0.847895
2025-02-02,Japan,Domestic Aviation,0.0281628
2025-02-02,Japan,Ground Transport,0.475593
2025-02-02,Japan,Industry,0.842554
2025-02-02,Japan,International Aviation,0.0747401
2025-02-02,Japan,Power,1.10458
2025-02-02,Japan,Residential,0.886791
2025-02-03,Japan,Domestic Aviation,0.028682
2025-02-03,Japan,Ground Transport,0.471218
2025-02-03,Japan,Industry,0.961313
2025-02-03,Japan,International Aviation,0.0708504
2025-02-03,Japan,Power,1.26027
2025-02-03,Japan,Residential,0.889095
2025-02-04,Japan,Domestic Aviation,0.0269457
